,usageKey,acceptedUsageKey,scientificName,canonicalName,verbatim_name,rank,status,confidence,matchType,kingdom,phylum,class,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,verbatim_index
1314,2882835,NA,Vaccinium vitis-idaea L.,Vaccinium vitis-idaea,Vaccinium vitis-idaea,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,Vaccinium vitis-idaea,6,7707728,220,1353,2505,2882813,2882835,FALSE,1314
1315,2426776,NA,"Rana pretiosa Baird & Girard, 1853",Rana pretiosa,Rana pretiosa,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,Rana pretiosa,1,44,131,952,6746,2422253,2426776,FALSE,1315
1316,1429666,NA,"Neurocordulia obsoleta (Say, 1840)",Neurocordulia obsoleta,Neurocordulia obsoleta,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Corduliidae,Neurocordulia,Neurocordulia obsoleta,1,54,216,789,7009,1429664,1429666,FALSE,1316
1317,2857382,NA,Allium validum S.Watson,Allium validum,Allium validum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,Allium validum,6,7707728,196,1169,7682,9624496,2857382,FALSE,1317
1318,5391707,NA,Bidens amplissima Greene,Bidens amplissima,Bidens amplissima,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Bidens,Bidens amplissima,6,7707728,220,414,3065,3105856,5391707,FALSE,1318
1319,2727804,NA,Carex unilateralis Mack.,Carex unilateralis,Carex unilateralis,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,Carex unilateralis,6,7707728,196,1369,7708,2721893,2727804,FALSE,1319
1320,5371618,NA,Chrysosplenium rosendahlii Packer,Chrysosplenium rosendahlii,Chrysosplenium rosendahlii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Chrysosplenium,Chrysosplenium rosendahlii,6,7707728,220,7219248,2402,3032632,5371618,FALSE,1320
1321,3084737,NA,Claytonia cordifolia S.Watson,Claytonia cordifolia,Claytonia cordifolia,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Claytonia,Claytonia cordifolia,6,7707728,220,422,4898338,3084729,3084737,FALSE,1321
1322,3084753,NA,Claytonia sarmentosa C.A.Mey.,Claytonia sarmentosa,Claytonia sarmentosa,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Claytonia,Claytonia sarmentosa,6,7707728,220,422,4898338,3084729,3084753,FALSE,1322
1323,3084755,NA,Claytonia tuberosa Pall. ex Willd.,Claytonia tuberosa,Claytonia tuberosa,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Claytonia,Claytonia tuberosa,6,7707728,220,422,4898338,3084729,3084755,FALSE,1323
1324,3133869,NA,Coreopsis rosea Nutt.,Coreopsis rosea,Coreopsis rosea,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Coreopsis,Coreopsis rosea,6,7707728,220,414,3065,3133864,3133869,FALSE,1324
1325,5298482,NA,Iris lacustris Nutt.,Iris lacustris,Iris lacustris,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,Iris lacustris,6,7707728,196,1169,7698,2748017,5298482,FALSE,1325
1326,2702080,NA,Juncus kelloggii Engelm.,Juncus kelloggii,Juncus kelloggii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus kelloggii,6,7707728,196,1369,5353,2701072,2702080,FALSE,1326
1327,2701854,NA,Juncus lesueurii Bol.,Juncus lesueurii,Juncus lesueurii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus lesueurii,6,7707728,196,1369,5353,2701072,2701854,FALSE,1327
1328,2701695,NA,Juncus oxymeris Engelm.,Juncus oxymeris,Juncus oxymeris,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,Juncus oxymeris,6,7707728,196,1369,5353,2701072,2701695,FALSE,1328
1329,3033335,NA,Ranunculus allenii B.L.Rob.,Ranunculus allenii,Ranunculus allenii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Ranunculus allenii,6,7707728,220,399,2410,3033294,3033335,FALSE,1329
1330,3152736,NA,Sidalcea hendersonii S.Watson,Sidalcea hendersonii,Sidalcea hendersonii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sidalcea,Sidalcea hendersonii,6,7707728,220,941,6685,7447889,3152736,FALSE,1330
1331,3151445,NA,Symphyotrichum anticostense (Fernald) G.L.Nesom,Symphyotrichum anticostense,Symphyotrichum anticostense,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,Symphyotrichum anticostense,6,7707728,220,414,3065,3151391,3151445,FALSE,1331
1332,3151458,NA,Symphyotrichum nahanniense (Cody) Semple,Symphyotrichum nahanniense,Symphyotrichum nahanniense,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,Symphyotrichum nahanniense,6,7707728,220,414,3065,3151391,3151458,FALSE,1332
1333,11317631,NA,"Physa megalochlamys D.W.Taylor, 1988",Physa megalochlamys,Physa megalochlamys,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,NA,Physidae,Physa,Physa megalochlamys,1,52,225,NA,6798,9037827,11317631,FALSE,1333
1334,5189755,NA,"Planorbella corpulenta (Say, 1824)",Planorbella corpulenta,Planorbella corpulenta,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,NA,Planorbidae,Planorbella,Planorbella corpulenta,1,52,225,NA,2851,5189729,5189755,FALSE,1334
1335,5189923,NA,"Stagnicola oronoensis (Baker, 1904)",Stagnicola oronoensis,Stagnicola oronoensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,NA,Lymnaeidae,Stagnicola,Stagnicola oronoensis,1,52,225,NA,2852,2291293,5189923,FALSE,1335
1336,2298077,NA,"Valvata tricarinata (Say, 1817)",Valvata tricarinata,Valvata tricarinata,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,NA,Valvatidae,Valvata,Valvata tricarinata,1,52,225,NA,2699,1434828,2298077,FALSE,1336
1337,5372613,NA,Salix raupii Argus,Salix raupii,Salix raupii,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,Salix raupii,6,7707728,220,1414,6664,3039576,5372613,FALSE,1337
1338,3085409,7729284,Sabulina pusilla (S.Watson) Dillenb. & Kadereit,Sabulina pusilla,Minuartia pusilla,GENUS,ACCEPTED,97,HIGHERRANK,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Sabulina,Sabulina pusilla,6,7707728,220,422,2518,3085409,7729284,FALSE,1338
1339,8044455,NA,"Nymphaea loriana Wiersema, Hellq. & Borsch",Nymphaea loriana,Nymphaea loriana,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Nymphaeales,Nymphaeaceae,Nymphaea,Nymphaea loriana,6,7707728,220,636,2423,2882411,8044455,FALSE,1339
209,2367736,NA,"Pimephales notatus (Rafinesque, 1820)",Pimephales notatus,Pimephales notatus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,Pimephales,Pimephales notatus,1,44,NA,1153,7336,2367732,2367736,FALSE,209
1409,2367742,NA,"Pimephales promelas Rafinesque, 1820",Pimephales promelas,Pimephales promelas,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,Pimephales,Pimephales promelas,1,44,NA,1153,7336,2367732,2367742,FALSE,1409
200,2362460,NA,"Platygobio gracilis (Richardson, 1836)",Platygobio gracilis,Platygobio gracilis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,Platygobio,Platygobio gracilis,1,44,NA,1153,7336,2362459,2362460,FALSE,200
1343,2723099,NA,Carex acutiformis Ehrh.,Carex acutiformis,Carex acutiformis,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,Carex acutiformis,6,7707728,196,1369,7708,2721893,2723099,FALSE,1343
1344,5333327,NA,Ceratophyllum muricatum Cham.,Ceratophyllum muricatum,Ceratophyllum muricatum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ceratophyllales,Ceratophyllaceae,Ceratophyllum,Ceratophyllum muricatum,6,7707728,220,7224003,2425,2882396,5333327,FALSE,1344
1345,2867579,NA,Lemna trisulca L.,Lemna trisulca,Lemna trisulca,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Lemna,Lemna trisulca,6,7707728,196,551,6979,2867567,2867579,FALSE,1345
1346,5289423,NA,Typha latifolia L.,Typha latifolia,Typha latifolia,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,Typha latifolia,6,7707728,196,1369,4246,2702102,5289423,FALSE,1346
90,2350050,NA,"Poecilia reticulata Peters, 1859",Poecilia reticulata,Poecilia reticulata,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Cyprinodontiformes,Poeciliidae,Poecilia,Poecilia reticulata,1,44,NA,547,7659,2347767,2350050,FALSE,90
1348,2291336,NA,"Galba truncatula (O.F.Müller, 1774)",Galba truncatula,Galba truncatula,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,NA,Lymnaeidae,Galba,Galba truncatula,1,52,225,NA,2852,2291335,2291336,FALSE,1348
1341,5212833,NA,"Polyodon spathula (Walbaum, 1792)",Polyodon spathula,Polyodon spathula,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Acipenseriformes,Polyodontidae,Polyodon,Polyodon spathula,1,44,NA,1103,2948,2402080,5212833,FALSE,1341
1350,5189806,NA,"Physella acuta (Draparnaud, 1805)",Physella acuta,Physella acuta,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,NA,Physidae,Physella,Physella acuta,1,52,225,NA,6798,9619305,5189806,FALSE,1350
1351,2756540,NA,Zannichellia palustris L.,Zannichellia palustris,Zannichellia palustris,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Alismatales,Potamogetonaceae,Zannichellia,Zannichellia palustris,6,7707728,196,551,6721,2652929,2756540,FALSE,1351
1352,2442896,NA,"Actinemys marmorata (Baird & Girard, 1852)",Actinemys marmorata,Actinemys marmorata,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Testudines,NA,Emydidae,Actinemys,Actinemys marmorata,1,44,11418114,NA,5465,2442814,2442896,FALSE,1352
1353,2443133,NA,"Chrysemys picta (Schneider, 1783)",Chrysemys picta,Chrysemys picta,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Testudines,NA,Emydidae,Chrysemys,Chrysemys picta,1,44,11418114,NA,5465,9529207,2443133,FALSE,1353
1354,5961001,NA,"Clemmys guttata (Schneider, 1792)",Clemmys guttata,Clemmys guttata,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Testudines,NA,Emydidae,Clemmys,Clemmys guttata,1,44,11418114,NA,5465,2442995,5961001,FALSE,1354
1355,2443115,NA,"Glyptemys insculpta (Le Conte, 1830)",Glyptemys insculpta,Glyptemys insculpta,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Testudines,NA,Emydidae,Glyptemys,Glyptemys insculpta,1,44,11418114,NA,5465,2443114,2443115,FALSE,1355
1356,2443074,NA,"Graptemys geographica (Lesueur, 1817)",Graptemys geographica,Graptemys geographica,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Testudines,NA,Emydidae,Graptemys,Graptemys geographica,1,44,11418114,NA,5465,2443072,2443074,FALSE,1356
1357,2443173,NA,"Terrapene carolina (Linnaeus, 1758)",Terrapene carolina,Terrapene carolina,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Testudines,NA,Emydidae,Terrapene,Terrapene carolina,1,44,11418114,NA,5465,9065560,2443173,FALSE,1357
1358,2443002,NA,"Trachemys scripta (Thunberg In Schoepff, 1792)",Trachemys scripta,Trachemys scripta,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Testudines,NA,Emydidae,Trachemys,Trachemys scripta,1,44,11418114,NA,5465,2442941,2443002,FALSE,1358
226,2394534,NA,"Pomoxis annularis Rafinesque, 1818",Pomoxis annularis,Pomoxis annularis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Perciformes,Centrarchidae,Pomoxis,Pomoxis annularis,1,44,NA,587,8513,2394525,2394534,FALSE,226
266,2394526,NA,"Pomoxis nigromaculatus (Lesueur, 1829)",Pomoxis nigromaculatus,Pomoxis nigromaculatus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Perciformes,Centrarchidae,Pomoxis,Pomoxis nigromaculatus,1,44,NA,587,8513,2394525,2394526,FALSE,266
213,2351517,NA,"Prosopium coulterii (Eigenmann & Eigenmann, 1892)",Prosopium coulterii,Prosopium coulterii,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Prosopium,Prosopium coulterii,1,44,NA,1313,8615,2351516,2351517,FALSE,213
1362,5827389,NA,Schoenoplectiella mucronata (L.) J.Jung & H.K.Choi,Schoenoplectiella mucronata,Schoenoplectiella mucronata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Schoenoplectiella,Schoenoplectiella mucronata,6,7707728,196,1369,7708,2710679,5827389,FALSE,1362
240,2351534,NA,"Prosopium cylindraceum (Pennant, 1784)",Prosopium cylindraceum,Prosopium cylindraceum,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Prosopium,Prosopium cylindraceum,1,44,NA,1313,8615,2351516,2351534,FALSE,240
1364,3170266,NA,Asclepias incarnata L.,Asclepias incarnata,Asclepias incarnata,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,Asclepias incarnata,6,7707728,220,412,6701,3170229,3170266,FALSE,1364
1365,3172363,NA,Fraxinus profunda (Bush) Bush,Fraxinus profunda,Fraxinus profunda,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,Fraxinus profunda,6,7707728,220,408,6652,3172323,3172363,FALSE,1365
1366,2287872,NA,"Margaritifera falcata (A.Gould, 1850)",Margaritifera falcata,Margaritifera falcata,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Margaritiferidae,Margaritifera,Margaritifera falcata,1,52,137,9301143,3462,2287870,2287872,FALSE,1366
1367,9696344,NA,"Anodonta nuttalliana I.Lea, 1838",Anodonta nuttalliana,Anodonta nuttalliana,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Anodonta,Anodonta nuttalliana,1,52,137,9301143,3461,2287924,9696344,FALSE,1367
1368,2287931,NA,"Anodonta oregonensis I.Lea, 1838",Anodonta oregonensis,Anodonta oregonensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Anodonta,Anodonta oregonensis,1,52,137,9301143,3461,2287924,2287931,FALSE,1368
1369,2287883,NA,"Gonidea angulata (I.Lea, 1838)",Gonidea angulata,Gonidea angulata,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Gonidea,Gonidea angulata,1,52,137,9301143,3461,2287882,2287883,FALSE,1369
1370,2438626,NA,"Microtus richardsoni (DeKay, 1842)",Microtus richardsoni,Microtus richardsoni,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Microtus richardsoni,1,44,359,1459,3240723,2438591,2438626,FALSE,1370
1371,2867589,NA,Lemna minor L.,Lemna minor,Lemna minor,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Lemna,Lemna minor,6,7707728,196,551,6979,2867567,2867589,FALSE,1371
1372,2870583,NA,Pistia stratiotes L.,Pistia stratiotes,Pistia stratiotes,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Pistia,Pistia stratiotes,6,7707728,196,551,6979,2870582,2870583,FALSE,1372
1373,2882398,NA,Ceratophyllum demersum L.,Ceratophyllum demersum,Ceratophyllum demersum,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Ceratophyllales,Ceratophyllaceae,Ceratophyllum,Ceratophyllum demersum,6,7707728,220,7224003,2425,2882396,2882398,FALSE,1373
1374,2714313,NA,Cyperus squarrosus L.,Cyperus squarrosus,Cyperus squarrosus,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus squarrosus,6,7707728,196,1369,7708,2713455,2714313,FALSE,1374
1375,2730906,NA,Cyperus flavescens L.,Cyperus flavescens,Cyperus flavescens,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus flavescens,6,7707728,196,1369,7708,2713455,2730906,FALSE,1375
1376,2730407,NA,Cyperus polystachyos Rottb.,Cyperus polystachyos,Cyperus polystachyos,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus polystachyos,6,7707728,196,1369,7708,2713455,2730407,FALSE,1376
1377,5361760,NA,Myriophyllum spicatum L.,Myriophyllum spicatum,Myriophyllum spicatum,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Haloragaceae,Myriophyllum,Myriophyllum spicatum,6,7707728,220,7219248,6694,2984253,5361760,FALSE,1377
1378,4097481,NA,Spirodela polyrhiza (L.) Schleid.,Spirodela polyrhiza,Spirodela polyrhiza,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Spirodela,Spirodela polyrhiza,6,7707728,196,551,6979,2867778,4097481,FALSE,1378
1379,8351789,NA,Potamogeton pusillus L.,Potamogeton pusillus,Potamogeton pusillus,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Alismatales,Potamogetonaceae,Potamogeton,Potamogeton pusillus,6,7707728,196,551,6721,2756560,8351789,FALSE,1379
1380,7871428,NA,Stuckenia pectinata (L.) Börner,Stuckenia pectinata,Stuckenia pectinata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Alismatales,Potamogetonaceae,Stuckenia,Stuckenia pectinata,6,7707728,196,551,6721,2756544,7871428,FALSE,1380
1381,9188840,NA,Epilobium ciliatum Raf.,Epilobium ciliatum,Epilobium ciliatum,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,Epilobium ciliatum,6,7707728,220,690,2430,3189067,9188840,FALSE,1381
1382,2718767,NA,Cyperus brevifolius (Rottb.) Hassk.,Cyperus brevifolius,Cyperus brevifolius,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,Cyperus brevifolius,6,7707728,196,1369,7708,2713455,2718767,FALSE,1382
1383,5534659,NA,"Ilex mucronata (L.) M.Powell, Savol. & S.Andrews",Ilex mucronata,Ilex mucronata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,Ilex mucronata,6,7707728,220,7226638,6716,10792217,5534659,FALSE,1383
1384,5414267,NA,Ilex verticillata (L.) A.Gray,Ilex verticillata,Ilex verticillata,SPECIES,ACCEPTED,99,EXACT,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,Ilex verticillata,6,7707728,220,7226638,6716,10792217,5414267,FALSE,1384
1385,5189731,NA,"Planorbella columbiensis (F.C.Baker, 1945)",Planorbella columbiensis,Planorbella columbiensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Mollusca,Gastropoda,NA,Planorbidae,Planorbella,Planorbella columbiensis,1,52,225,NA,2851,5189729,5189731,FALSE,1385
1386,1425596,NA,"Gomphurus externus (Hagen, 1858)",Gomphurus externus,Gomphurus externus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Gomphurus,Gomphurus externus,1,54,216,789,4486,1425577,1425596,FALSE,1386
1387,1425586,NA,"Gomphurus fraternus (Say, 1840)",Gomphurus fraternus,Gomphurus fraternus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Gomphurus,Gomphurus fraternus,1,54,216,789,4486,1425577,1425586,FALSE,1387
1388,1425585,NA,"Gomphurus vastus (Walsh, 1862)",Gomphurus vastus,Gomphurus vastus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Gomphurus,Gomphurus vastus,1,54,216,789,4486,1425577,1425585,FALSE,1388
1389,1425580,NA,"Gomphurus ventricosus (Walsh, 1863)",Gomphurus ventricosus,Gomphurus ventricosus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Gomphurus,Gomphurus ventricosus,1,54,216,789,4486,1425577,1425580,FALSE,1389
1390,4302573,NA,"Hylogomphus abbreviatus (Hagen, 1878)",Hylogomphus abbreviatus,Hylogomphus abbreviatus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hylogomphus,Hylogomphus abbreviatus,1,54,216,789,4486,4798968,4302573,FALSE,1390
1391,10722387,NA,"Hylogomphus adelphus (Selys, 1858)",Hylogomphus adelphus,Hylogomphus adelphus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hylogomphus,Hylogomphus adelphus,1,54,216,789,4486,4798968,10722387,FALSE,1391
1392,4302572,NA,"Hylogomphus viridifrons (Hine, 1901)",Hylogomphus viridifrons,Hylogomphus viridifrons,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Hylogomphus,Hylogomphus viridifrons,1,54,216,789,4486,4798968,4302572,FALSE,1392
1393,10885671,NA,"Phanogomphus borealis (Needham, 1901)",Phanogomphus borealis,Phanogomphus borealis,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Phanogomphus,Phanogomphus borealis,1,54,216,789,4486,4799547,10885671,FALSE,1393
1394,10710047,NA,"Phanogomphus descriptus (Banks, 1896)",Phanogomphus descriptus,Phanogomphus descriptus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Phanogomphus,Phanogomphus descriptus,1,54,216,789,4486,4799547,10710047,FALSE,1394
1395,10821054,NA,"Phanogomphus exilis (Selys, 1854)",Phanogomphus exilis,Phanogomphus exilis,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Phanogomphus,Phanogomphus exilis,1,54,216,789,4486,4799547,10821054,FALSE,1395
1396,10777218,NA,"Phanogomphus graslinellus (Walsh, 1862)",Phanogomphus graslinellus,Phanogomphus graslinellus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Phanogomphus,Phanogomphus graslinellus,1,54,216,789,4486,4799547,10777218,FALSE,1396
1397,10735804,NA,"Phanogomphus quadricolor (Walsh, 1863)",Phanogomphus quadricolor,Phanogomphus quadricolor,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Phanogomphus,Phanogomphus quadricolor,1,54,216,789,4486,4799547,10735804,FALSE,1397
1398,10779605,NA,"Phanogomphus spicatus (Hagen, 1854)",Phanogomphus spicatus,Phanogomphus spicatus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Phanogomphus,Phanogomphus spicatus,1,54,216,789,4486,4799547,10779605,FALSE,1398
1399,7911174,NA,"Margaritifera margaritifera (Linnaeus, 1758)",Margaritifera margaritifera,Margaritifera margaritifera,SPECIES,ACCEPTED,97,EXACT,Animalia,Mollusca,Bivalvia,Unionida,Margaritiferidae,Margaritifera,Margaritifera margaritifera,1,52,137,9301143,3462,2287870,7911174,FALSE,1399
247,2351530,NA,"Prosopium williamsoni (Girard, 1856)",Prosopium williamsoni,Prosopium williamsoni,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Salmoniformes,Salmonidae,Prosopium,Prosopium williamsoni,1,44,NA,1313,8615,2351516,2351530,FALSE,247
1419,2379245,NA,"Proterorhinus semilunaris (Heckel, 1837)",Proterorhinus semilunaris,Proterorhinus semilunaris,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Perciformes,Gobiidae,Proterorhinus,Proterorhinus semilunaris,1,44,NA,587,4274,2379231,2379245,FALSE,1419
1402,1429986,NA,"Somatochlora hineana Williamson, 1931",Somatochlora hineana,Somatochlora hineana,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Insecta,Odonata,Corduliidae,Somatochlora,Somatochlora hineana,1,54,216,789,7009,1429956,1429986,FALSE,1402
236,5205686,NA,"Ptychocheilus oregonensis (Richardson, 1836)",Ptychocheilus oregonensis,Ptychocheilus oregonensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,Ptychocheilus,Ptychocheilus oregonensis,1,44,NA,1153,7336,2360013,5205686,FALSE,236
654,5739510,NA,"Pungitius pungitius (Linnaeus, 1758)",Pungitius pungitius,Pungitius pungitius,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Gasterosteiformes,Gasterosteidae,Pungitius,Pungitius pungitius,1,44,NA,550,7666,5204682,5739510,FALSE,654
252,2341077,NA,"Pylodictis olivaris (Rafinesque, 1818)",Pylodictis olivaris,Pylodictis olivaris,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Siluriformes,Ictaluridae,Pylodictis,Pylodictis olivaris,1,44,NA,708,5153,2341076,2341077,FALSE,252
217,2359823,NA,"Rhinichthys atratulus (Hermann, 1804)",Rhinichthys atratulus,Rhinichthys atratulus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,Rhinichthys,Rhinichthys atratulus,1,44,NA,1153,7336,2359788,2359823,FALSE,217
